restaurant_id,name,description,pricing,cuisine_type,source_city,cover_url,logo_url
ad254ca8-a978-4419-b4a0-105f0596a9a0,Ghoroa Taste,"Wholesome, home-style Bangladeshi meals focusing on authentic curries and rice.",৳৳,"Curry, Rice Dishes, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/yvx4-listing.jpg,
43b025ac-7729-4bc7-8db9-573f3b3564f9,Meat Box Station,"The ultimate destination for loaded, sauce-drenched meat boxes and fusion fries.",৳৳,Fast Food,Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ej7d-listing.jpg,
02eec1a8-ae8f-445b-a550-c13a7e1a35cd,The Rice World,Versatile fusion kitchen serving hearty Asian rice bowls and Western burgers.,৳,"Chicken, Snacks, Rice Dishes, Meat, Burgers, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/pek7-listing.jpg,
2c2ea935-6f2e-429b-9ad8-db75c9bc9390,Kababwala - Basabo,"Smoky, authentic Middle Eastern and Turkish grills served for the local community.",৳৳,"Turkish, Kebab, Middle Eastern",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s9eq-listing.jpg,
0382af2d-71de-47c9-8cf5-59953c45ab28,Pizza King - Wari,"Mediterranean fusion kitchen serving wood-fired pizzas, noodles, and Western burgers.",৳৳,"Italian, Mediterranean, Noodles, Pizza, Burgers, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/nx0t-listing.jpg,
a3f7a175-b6fd-42f6-a7b9-7261bd626143,Indulge - Wari,Boutique dessert destination focused on indulgent sweets and specialty urban beverages.,৳৳,"Beverage, Dessert, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/yvqq-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp1wq-logo.jpg
8d79aef6-78bd-4079-81c4-574610f1bbc2,Mega69 Cafe,Friendly urban hangout focused on Mediterranean pizzas and Western-style snacks.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/p3ts-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/p3ts-logo.jpg
2fc739af-f8b8-4446-b84e-be302cd1d4c3,Kababwala - Khilgaon,"smoky, authentic Middle Eastern and Turkish grills served with rich Indian curries.",৳৳,"Turkish, Kebab, Curry, Middle Eastern",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/tjjs-listing.jpg,
2b95b284-e112-4d68-8572-c314826525cd,Uzzal Hotel and Restaurant,Community favorite for authentic Bangladeshi Tehari and affordable local curries.,৳,"Tehari, Snacks, Curry, Iftar, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/bo8t-listing.jpg,
90af771a-94d4-4f5c-8cc2-0b42d2f02c0e,Waffle Time - Wari,Playful dessert shop dedicated to the art of the perfect sweet waffle.,৳৳,Dessert,Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/rgxj-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cb9ob-logo.jpg
5ec54141-b970-4d52-915b-4601ccfdbd4d,Fat Chef,"Modern Western-style eatery focusing on ""fat"" heavy burgers and premium fast food.",৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/g0fs-listing.jpg,
6d7d0f42-4b44-4166-8382-4038e1633046,Second Cup Bangladesh - Baily Road,High-end international cafe featuring expert coffee brews and specialty beverages.,৳৳,Beverage,Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/jkxr-listing.jpg,
82a0a630-ca59-4f5f-8bef-11c6013f1fe7,Pizzu Wari,Fast and reliable Mediterranean-style pizza outlet for the Wari community.,৳৳,"Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/jenc-listing.jpg,
c25f22ee-ea8b-4756-a4ae-ea14f9541ea2,Bangla Darbar - Khilgaon,"Traditional Bangladeshi kitchen serving aromatic rice dishes, Haleem, and Doi.",৳,"Juice Corner, Curry, Rice Dishes, Haleem, Jilapi, Beverage, Iftar, Bangladeshi, Doi, Asian, Faluda",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/qdr0-listing.jpg,
8f08d4e2-194e-4986-9b04-d4ba3c996c1a,Khan’s Buzz,Fusion hub blending Mediterranean pizzas with heavy Western-style burgers.,৳৳,"Italian, Mediterranean, Pizza, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/wefm-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/wefm-logo.jpg
7aa870c8-fa45-4d35-b5b1-06ffcf7f8ff4,Breaking Bread,Artisanal bakery specializing in premium celebratory cakes and gourmet savory snacks.,৳৳৳,"Cakes, Snacks",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/gmvf-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/gmvf-logo.jpg
1cc38a59-00a1-42f4-bf9a-d8b1fe86da73,Phantom Burger,Mystery-inspired Western burger outlet focusing on bold flavors and quick snacks.,৳৳,"Snacks, Burgers, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ssn6-listing.jpg,
72c12845-66e5-4d4f-9258-a1b2d26b2d7b,Doijjar Par,"celebrating local flavors with traditional Bangladeshi Tehari, Haleem, and Iftar.",৳,"Tehari, Haleem, Jilapi, Iftar, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/miwp-listing.jpg,
76275b2b-92b0-457e-8ff0-fcff7b0e5271,Herfy - Khilgaon,High-quality Western fast food specializing in premium beef burgers and chicken.,৳৳৳,"Chicken, Meat, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/cz0gg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz0gg-logo.jpg
707b72e2-2356-441d-bc8b-ed83e6843147,Ammur Rannaghor,authentic home-style Bangladeshi cooking focusing on traditional curries and rice.,৳,"Curry, Rice Dishes, Dessert, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ax6s-listing.jpg,
dc054867-1755-4761-afaf-ca86e5ac06d2,Busan Bites- Wari,multicultural fusion kitchen spanning Japanese sushi to Italian pasta and Asian momos.,৳৳৳,"Snacks, Italian, Pasta, Mediterranean, Japanese, Chinese, Western, Asian, Dumpling",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ehm8-listing.jpg,
5975ebf7-8bad-4681-92f1-579bb88f9c91,Bulapin,Chic urban beverage bar focusing on refreshing specialty drinks and chilled treats.,৳৳,Beverage,Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/zemy-listing.jpg,
ef42aa6c-a6bb-461f-9096-d2fe0a4ace07,Sweets Lover - Mugda,Specialty dessert shop focusing on premium Bengali sweets and baked goods.,৳৳,"Sweets, Dessert",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/c1ru-listing.jpg,
cea5012a-5fe6-466e-bdb2-5a8eefa04e38,Mr Shawarma,Authentic Middle Eastern shawarma specialist focusing on juicy grilled meats.,৳৳,"Middle Eastern, Shawarma",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/krl0-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8yf-logo.jpg
2e66d771-6d2e-484e-a50e-9412753475a8,Mamun Biryani House - Goran,"Traditional Indian rice specialist known for fragrant, high-quality biryani.",৳৳,"Rice Dishes, Indian, Biryani, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ky9u-listing.jpg,
f59746bc-f045-46f8-8f65-1736ebd548df,Chabaw-Wari,modern urban pause for authentic Turkish grills and quick-service fast food.,৳৳,"Turkish, Kebab, Middle Eastern, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/jptu-listing.jpg,
4e7bb69b-f0a8-4317-b72a-957433f2b1fb,Pizza & More,Mediterranean pizza outlet also offering a variety of Western fast-food favorites.,৳৳,"Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/jri1-listing.jpg,
1b4bed8b-7731-499f-a201-9773718146bc,Waffle Nut - Khilgaon,Playful dessert destination focused on freshly baked waffles and indulgent toppings.,৳৳,Dessert,Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/sb8t-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca3fy-logo.jpg
17681ca8-d5ea-416a-a797-1bdddbb5b092,Apurbo Hotel,Reliable community favorite for authentic Bangladeshi curries and hearty rice dishes.,৳,"Snacks, Curry, Rice Dishes, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/c8uw-listing.jpg,
e8b6e867-c83a-468f-b96b-c9fe5f191395,Harir Khobor,celebrate local heritage with authentic Bangladeshi rice sets and traditional desserts.,৳,"Rice Dishes, Dessert, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/zmcp-listing.jpg,
1c6897b4-6e68-4847-8c57-0153f20c0c3b,Fryzo,high-energy urban spot focused on Mediterranean pizzas and Western-style burgers.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/tptk-listing.jpeg,https://images.deliveryhero.io/image/fd-bd/bd-logos/tptk-logo.jpeg
eb064a32-76f8-4402-b54e-33bb58dab49b,Basilico,precision-made fast food designed for the busy professional Motijheel urbanite.,৳৳,Fast Food,Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s4ju-listing.jpg,
74e67321-497d-4a04-b65c-b71725c46a21,Fry Xpress,fusion kitchen spanning Mediterranean pizzas to crispy Western fried chicken and rice.,৳৳,"Chicken, Snacks, Italian, Mediterranean, Pizza, Meat, Western, Fast Food, Fried Chicken",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/z3f5-listing.jpg,
ce4d8bf9-c275-4c04-afed-9b2637a869b5,Swaader Ghor,Wholesome home-style Bangladeshi cooking focusing on authentic regional curries.,৳৳,"Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/t86i-hero.jpg,
623a5231-3ce4-4493-aad6-5f88b45b875b,Rice N Curry Kitchen,simple and effective local kitchen dedicated to authentic Bangladeshi rice meals.,৳৳,"Curry, Rice Dishes, Beverage, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/zbip-listing.jpg,
fc8ad999-4ce5-4beb-ae97-dc99968f9c75,Mr. Burger - Khilgaon,"No-nonsense Western burgers focused on quality, speed, and classic flavor.",৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s8ez-listing.JPG,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj7zc-logo.jpg
3367130a-85c4-4859-99fb-b7ce7c2c31ea,Cafe Relish,"relaxed cafe environment featuring Mediterranean pizzas, pasta, and Asian noodles.",৳,"Snacks, Italian, Pasta, Mediterranean, Soups, Sandwiches, Noodles, Burgers, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ianz-listing.jpg,
c5b98139-57dc-4348-9b22-67144c827514,Alfresco - Khilgaon,casual Western-style kitchen serving Italian pasta and Mediterranean favorites.,৳৳৳,"Curry, Italian, Pasta, Mediterranean, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s2ko-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/s2ko-logo.jpg
92ff53f3-b854-4b34-a33a-0b461c996050,Khana's-Wari,trendy urban hub famous for heavy-duty Western burgers and premium fast food.,৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/voxh-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cm8re-logo.jpg
bf7c9aa7-568a-496f-9ee7-bf71162a92dd,Utshob - Wari,"celebrating the soul of Bengal with authentic, spice-rich traditional curries.",৳৳৳,"Curry, Rice Dishes, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ca0ys-listing.jpg,
218deec8-1100-4735-abfd-e17d9c100046,Cake's House,boutique bakery focused on artisanal celebratory cakes and indulgent desserts.,৳৳,"Cakes, Dessert",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/jst4-listing.jpg,
40c14682-92cd-474d-8e8d-992f6d813a3e,Ishu's Rannaghor,Versatile deli offering everything from Middle Eastern wraps to Western burgers.,৳,"Turkish, Kebab, Snacks, Middle Eastern, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/kgwg-listing.jpg,
0c1d89f3-0a00-40c0-81fe-82927518a6be,Sumona's Kitchen,home-style Bangladeshi cooking focusing on authentic regional curries and rice.,৳,"Curry, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/dyuo-listing.jpg,
d7f18b8e-93af-45ed-b460-e36234cc1686,Peace of Pieces,Modern Asian kitchen focusing on authentic dumplings and Chinese-Asian specialties.,৳৳,"Chinese, Asian, Dumpling",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/anve-listing.jpg,
96da5cdd-47ea-4efd-bbd1-b393afebc663,Jannat Hotel And Kabab Ghor,Community favorite for authentic Bangladeshi kebabs and affordable local curries.,৳,"Snacks, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/frmm-listing.jpg,
ce8977c1-d854-4219-a995-a379008eac2d,Arabian Shawarma House,Authentic Middle Eastern shawarma specialist focusing on juicy grilled meats.,৳৳,"Middle Eastern, Shawarma, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s6ek-listing.jpg,
9c2c387d-ace8-4074-825c-9f25d4b1524c,Turkey Kebab & Sea Food,"specialist in smoky, authentic Middle Eastern and Turkish grills and curries.",৳৳,"Turkish, Kebab, Curry, Middle Eastern",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/a0e2-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cm5bf-logo.jpg
8b1f9fda-ab41-4cdc-a70a-9decc78da74e,Karak BD - Khilgaon,bringing the authentic taste of strong Karak tea and light urban snacks to Khilgaon.,৳,"Snacks, Beverage",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/azkv-listing.jpg,
cdb056dc-0b79-400b-976a-dc7b10aed750,Cafe Appeliano,Multicultural menu spanning Italian pizza to Middle Eastern wraps and Asian curries.,৳৳,"Wraps, Curry, Rice Dishes, Italian, Beverage, Mediterranean, Pizza, Dessert, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s3xe-listing.JPG,https://images.deliveryhero.io/image/fd-bd/bd-logos/cn4vh-logo.jpg
6b2497f5-98ef-4900-9f39-85f83886e275,Grand Prince Thai & Chinese Restaurant - Mohammadpur,Regal Pan-Asian dining experience focusing on Thai and Chinese classics.,৳৳৳,"Curry, Rice Dishes, Chinese, Asian, Thai",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/xd67-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cd8ab-logo.jpg
6feed174-7eff-4266-b044-6be76649ad50,The Aromatic Rice - Mohammadpur,"Specialized in fragrant, long-grain rice dishes that make for a perfect and satisfying Seheri or lunch.",৳৳,"Rice Dishes, Iftar, Seheri, Chinese, Asian",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/yj2t-listing.jpg,
3ddd99d8-030c-447b-ac4e-a94636027cd0,Griddle,"A cozy neighborhood cafe offering a versatile mix of savory snacks, rice platters, and premium beverages.",৳৳,"Snacks, Rice Dishes, Beverage, Cafe",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/st1p-listing.jpg,
0e867c8f-ccd1-45b6-afbb-ec8803a6abab,Wrap & Meat Box - Mohammadpur,Protein-heavy Middle Eastern shawarma wraps and loaded meat boxes designed for the hungry urbanite.,৳৳,"Wraps, Snacks, Middle Eastern, Shawarma, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/cnir-listing.jpg,
6b1ef29d-3948-47b7-9664-2feda8c69913,Chicken Buzz - Mohammadpur,"Dedicated to the perfect crunch—offering crispy fried chicken, heavy burgers, and quick savory snacks.",৳৳,"Chicken, Snacks, Iftar, Meat, Burgers, Western, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/ylb0-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ci8yo-logo.jpg
2c63658a-50e6-41f7-9e99-50707a141c18,Lunchwala - Mohammadpur,"Home-style Bangladeshi and Indian rice dishes that capture the essence of a warm, comforting home-cooked meal.",৳৳,"Tehari, Rice Dishes, Iftar, Indian, Bangladeshi, Asian, Khichuri",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/oxnk-listing.jpg,
4559a77c-1b84-4ee2-8bd5-91622ef33911,Biryani On Bowls - Mohammadpur,"Modern, convenient bowl-based service for classic Indian Biryani and fragrant local Tehari.",৳৳,"Tehari, Rice Dishes, Iftar, Indian, Biryani, Asian",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/wdx5-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/wdx5-logo.jpg
dc31100a-109c-4cac-a627-a74cf8d89da9,Iftarwala - Mohammadpur,"Your seasonal headquarters for premium Haleem, syrupy Jilapi, and traditional Bangladeshi Iftar staples.",৳৳,"Tehari, Snacks, Haleem, Iftar, Doi",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/utys-listing.jpg,
24d71eed-41f0-414e-9c25-e03ea6880a74,Rice Lab - Mohammadpur,Modern Asian kitchen experimenting with creative rice-based bowls and fusion fast-food favorites.,৳৳,"Rice Dishes, Iftar, Seheri, Chinese, Asian, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/cx1ze-listing.jpg,
405beba6-f904-46fa-af19-044cb1aec4ef,Fries & Rice - Mohammadpur,The ultimate comfort pairing of crispy Western-style fries and hearty Asian-inspired rice bowls.,৳৳,"Chicken, Iftar, Seheri, Meat, Chinese, Bangladeshi, Asian, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/vk0i-listing.jpg,
f427fb76-c8a8-47b9-a247-5b983eb7c1b6,Butter Jar House - Mohammadpur,Boutique dessert destination specializing in indulgent jar-based sweets and elegant celebratory cakes.,৳৳,"Cakes, Dessert",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/n53c-listing.jpg,
c24da725-6675-4377-aa0e-4355ad0246ef,Dream Burger - Mohammadpur,Late-night cravings specialist offering massive Western burgers and specialized Seheri meal deals.,৳৳,"Iftar, Seheri, Burgers, Western, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/gpoo-listing.jpg,
57c4bec7-4a16-4e0f-b9f4-10397f859bcd,ROCK & ROLL - Mohammadpur,,৳৳,"Wraps, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/h4m9-listing.jpg,
6a1c515d-9a88-4c2b-bd54-d53fe6cc9159,Kacchi Bhai - Mohammadpur,,৳৳৳,"Tehari, Curry, Rice Dishes, Iftar, Indian, Biryani, Doi, Asian",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/cw0gk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw0gk-logo.jpg
3e4cc857-5800-4210-98bb-28157276530f,Best Fried Chicken (BFC) - Mohammadpur,,৳৳,"Chicken, Meat, Burgers, Western, Fast Food, Fried Chicken",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/u0qw-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz2vz-logo.jpg
73a81efc-e500-44cc-9a27-343ef38e0662,Chillox - Mohammadpur,,৳৳,"Burgers, Western, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/sb01-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ch6kt-logo.jpg
d503c98e-9e2f-42a2-854c-90195b2832bb,The Munch Station - Mohammadpur,,৳৳,"Chinese, Asian, Fast Food, Dumpling",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/ine6-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj6mg-logo.jpg
58683e78-1756-4478-a16c-13eb6d07a2c5,Burger Xpress - Mohammadpur,,৳৳,"Burgers, Western, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/lg4r-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8ya-logo.jpg
3afe2b55-67f3-4cf4-b81c-b20e0e754454,Bangaliana Bhoj - Mohammadpur,,৳৳,"Snacks, Curry, Iftar, Bangladeshi, Doi, Asian",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/xe12-listing.jpg,
bec61c9f-6cc1-40da-b7c9-b46eccfca39a,KFC Tajmahal Road,,৳৳৳,"Chicken, Iftar, Seheri, Meat, Burgers, Western, Fast Food, Fried Chicken",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/co1t-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8gf-logo.jpg
77e1dfa8-9d6a-4110-988c-88a226c38e2b,Nizam’s Chicken - Mohammadpur,,৳৳,"Turkish, Kebab, Middle Eastern",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/dkqd-listing.jpg,
345d848a-602d-4b7f-b0a7-ee0b80f47f04,Takeout - Mohammadpur,,৳৳,"Iftar, Burgers, Western, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/t8mq-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca3ho-logo.jpg
847a3e6b-1f48-489f-8203-8d43f653afd0,Cha Singara,,৳,"Snacks, Jilapi, Iftar",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/f3si-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/f3si-logo.jpg
1afefc7f-f02f-4146-9466-d0479bb26c10,Kesar - Mohammadpur,,৳৳৳,"Jilapi, Iftar, Dessert, Doi",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/nn3y-listing.jpg,
b367ad62-a751-4912-a411-f87a10186964,Secret Recipe (Standard) - Mohammadpur,,৳৳৳,"Beverage, Cafe, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/gyn1-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cd5oy-logo.jpg
af4a7d27-2b1e-4243-92da-5d2783f0f604,Unique Flavours - Mohammadpur,,৳,"Chicken, Meat, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/qz64-listing.jpg,
4f82a473-ff55-49dc-bc68-dab35f2b06ea,Coffee Lime - Mohammadpur,,৳৳,Beverage,Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/fxj6-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck8rc-logo.jpg
3f829517-4c45-4629-9d83-415f60045c64,Ling Jing Chinese Restaurant- Mohammadpur,,৳৳৳,"Curry, Chinese, Asian",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/rnw5-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ct7eg-logo.jpg
69d32725-0e73-4af7-a5f4-cf55f4e1fd04,Arabian Nights - Mohammadpur,,৳৳,"Snacks, Italian, Pasta, Mediterranean, Pizza, Burgers, Western, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/s2jz-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp6wz-logo.jpg
328e267f-a6ba-4a56-9623-617bf512924d,Paragon Momo - Agora Japan Garden City,,৳,"Chinese, Asian, Dumpling",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/o5z4-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck8tf-logo.jpg
0c07cd42-9627-4cae-b94b-8645cf1e44f1,Khana's Mohammadpur,,৳৳,"Burgers, Western, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/o14h-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cm8re-logo.jpg
fd1bb8e4-20c0-40f8-99cb-4e616417292c,Domino's Pizza - Mohammadpur,,৳৳৳,"Italian, Mediterranean, Pizza, Western",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/cu0zf-listing.jpg,
702da525-c65c-47ea-91ae-5f7c99a58833,Shawarma Damasco - Mohammadpur,,৳৳,"Middle Eastern, Shawarma",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/jnfx-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck6kl-logo.jpg
790c476e-410b-4086-aeec-4f950fad1e25,Waffle Time - Mohammadpur,,৳৳,Dessert,Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/yrrj-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cb9ob-logo.jpg
f8758757-3af4-4b0c-a1bc-0ce0fd6c1979,Peshwari Kabab,,৳৳,"Turkish, Kebab, Curry, Middle Eastern, Beverage, Iftar, Faluda",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/zsk7-listing.jpg,
2ac80f51-fa60-46ff-8961-e48f67434dc2,Haji Biryani House,,৳৳,"Tehari, Rice Dishes, Iftar, Indian, Biryani, Asian",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/n7y3-listing.jpg,
7395e618-82ff-4f54-83c9-ccc244bf53b4,Tasty Treat - Adabor,,৳৳,"Cakes, Dessert, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/u1kg-listing.jpg,
0c85e12e-2abd-43a8-ba4b-deb52d1b0a1c,Shumi's Hot Cake - Mohammadpur,,৳৳৳,"Cakes, Dessert, Fast Food",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/q5i6-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cc7ac-logo.jpg
137295a0-9de1-49b0-8643-05f4e9e03274,Bhorta Express Mohammdapur,,৳,"Curry, Rice Dishes, Bangladeshi, Asian",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/grm8-listing.jpg,
3cd8fa34-2b7d-406c-a78c-fdba683e73d0,Food Expert - Mohammadpur,,৳৳,"Wraps, Snacks, Iftar, Chinese, Asian, Dumpling",Dhaka - Mohammadpur,https://images.deliveryhero.io/image/fd-bd/LH/i6tv-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf0cd-logo.jpg
